,issuekey,title,description,storypoint
2042,DM-3525,Add ITIL model use cases to Enterprise Architect,nan,2
2043,DM-3526,Prepare use case diagrams for LSST 2015 Operations Concepts breakout session,nan,2
2044,DM-3527,FY19 Query Result Caching,query result implement query note likely rely need custom particular useful allow pin interesting typical user query interactive keep longer time,79
2045,DM-3530,LOE - Week ending 8/21/15,nan,3
2046,DM-3531,LOE - Week ending 8/28/15,nan,4
2047,DM-3533,Information categorization for docushare,information categorization project categorize per information categorization policy,3
2048,DM-3534,Meet with Scott K for IdM project,meet k project k come discus initial,1
2049,DM-3535,NIST SP 800.82 investigation,investigation might contain useful information enclave observatory site might even model use full,2
2050,DM-3536,Czar Failover in xrdssi,czar production need recover czar automatically failing different czar epic designing need support czar fail,20
2051,DM-3538,Translate more mask pixel bits from instcal data quality mask of DECam data ,translate mask data quality mask data mask defined differently data different see community data quality summary current community pipeline mask defined issue full questionable,2
